X,Y,Z
-0.023332633078098297,0.2261774241924286,0.19143898785114288
-0.01837465912103653,0.22614410519599915,0.1907121241092682
-0.01945073902606964,0.22507335245609283,0.19275785982608795
-0.020527169108390808,0.22400236129760742,0.19480305910110474
-0.021602831780910492,0.22293192148208618,0.19684863090515137
-0.02267928421497345,0.22186073660850525,0.1988937258720398
-0.023755617439746857,0.22078977525234222,0.20093934237957
-0.024831905961036682,0.2197188287973404,0.20298592746257782
-0.014499485492706299,0.22504016757011414,0.1920308619737625
-0.015574738383293152,0.22397008538246155,0.19407477974891663
-0.01665017008781433,0.22290021181106567,0.19611836969852448
-0.017725303769111633,0.22182996571063995,0.19816207885742188
-0.018800407648086548,0.22076016664505005,0.2002059817314148
-0.019875675439834595,0.21968986093997955,0.20224981009960175
-0.02095155417919159,0.21861925721168518,0.20429472625255585
-0.022027097642421722,0.2175491452217102,0.20633924007415771
-0.02310265600681305,0.2164788395166397,0.20838360488414764
-0.02417837083339691,0.21540820598602295,0.21042807400226593
-0.025253772735595703,0.21433773636817932,0.21247316896915436
-0.026330597698688507,0.2132664918899536,0.21451841294765472
-0.009557008743286133,0.22500716149806976,0.19130545854568481
-0.01063121110200882,0.22393807768821716,0.19334696233272552
-0.011705487966537476,0.22286908328533173,0.19538931548595428
-0.012779779732227325,0.22179970145225525,0.19743137061595917
-0.013853944838047028,0.2207305133342743,0.1994735598564148
-0.014928087592124939,0.21966154873371124,0.20151583850383759
-0.01600290834903717,0.21859201788902283,0.20355823636054993
-0.017077699303627014,0.2175222784280777,0.20560148358345032
-0.018152162432670593,0.21645307540893555,0.2076442539691925
-0.019226573407649994,0.215383380651474,0.20968735218048096
-0.020301461219787598,0.21431374549865723,0.21173043549060822
-0.021376393735408783,0.21324394643306732,0.21377380192279816
-0.022451773285865784,0.2121736705303192,0.21581760048866272
-0.02352672815322876,0.21110396087169647,0.21786129474639893
-0.02460172027349472,0.21003392338752747,0.21990510821342468
-0.025676853954792023,0.20896382629871368,0.2219490259885788
-0.026751883327960968,0.20789377391338348,0.22399334609508514
-0.02782825380563736,0.20682288706302643,0.2260378897190094
-0.028903335332870483,0.20575280487537384,0.22808276116847992
-0.005695652216672897,0.22390629351139069,0.19262100756168365
-0.00676891952753067,0.2228381633758545,0.19466117024421692
-0.007842540740966797,0.2217695116996765,0.19670185446739197
-0.008915476500988007,0.2207013964653015,0.19874244928359985
-0.0099886953830719,0.21963301301002502,0.20078310370445251
-0.011062026023864746,0.21856461465358734,0.20282374322414398
-0.01213604211807251,0.217495858669281,0.20486465096473694
-0.01320948451757431,0.21642735600471497,0.2069064974784851
-0.014282763004302979,0.2153588980436325,0.20894774794578552
-0.015357084572315216,0.21428970992565155,0.21098901331424713
-0.01643112301826477,0.2132209688425064,0.2130303829908371
-0.0175047367811203,0.21215203404426575,0.21507205069065094
-0.018579065799713135,0.21108265221118927,0.21711458265781403
-0.0196530744433403,0.21001358330249786,0.21915653347969055
-0.020727254450321198,0.2089444398880005,0.2211991250514984
-0.02180156111717224,0.20787504315376282,0.22324120998382568
-0.022876277565956116,0.20680546760559082,0.225283682346344
-0.023951195180416107,0.20573586225509644,0.22732719779014587
-0.02502547949552536,0.20466606318950653,0.22936998307704926
-0.026100128889083862,0.2035965472459793,0.23141330480575562
-0.02717527747154236,0.20252670347690582,0.2334563136100769
-0.02824997901916504,0.20145687460899353,0.23549969494342804
-0.029325544834136963,0.20038652420043945,0.23754414916038513
-0.030400454998016357,0.1993163675069809,0.23958814144134521
-0.0007673986256122589,0.22387392818927765,0.1918967068195343
-0.001839570701122284,0.22280670702457428,0.19393514096736908
-0.002911686897277832,0.22173912823200226,0.1959736943244934
-0.003984428942203522,0.22067174315452576,0.19801297783851624
-0.005056317895650864,0.21960434317588806,0.2000521570444107
-0.00612897053360939,0.2185365855693817,0.20209111273288727
-0.007201462984085083,0.21746909618377686,0.20413006842136383
-0.008274264633655548,0.21640117466449738,0.20616930723190308
-0.00934724509716034,0.21533340215682983,0.2082093358039856
-0.010419979691505432,0.21426525712013245,0.21024896204471588
-0.011492706835269928,0.2131974995136261,0.21228891611099243
-0.012565314769744873,0.21212969720363617,0.21432889997959137
-0.01363825798034668,0.21106141805648804,0.21636930108070374
-0.014712005853652954,0.20999258756637573,0.21840980648994446
