X,Y,Z
0.2250272035598755,0.4090510606765747,-0.29896625876426697
0.22706404328346252,0.4107661247253418,-0.292794793844223
0.22840817272663116,0.4118608832359314,-0.2875294089317322
0.20678727328777313,0.38959646224975586,-0.3764243721961975
0.20890642702579498,0.3913881182670593,-0.3699648082256317
0.21101635694503784,0.39317208528518677,-0.3635313808917999
0.21311810612678528,0.39494919776916504,-0.3571235239505768
0.21521124243736267,0.39671921730041504,-0.35074061155319214
0.21729803085327148,0.39848360419273376,-0.3443787097930908
0.2193756401538849,0.4002402424812317,-0.338043749332428
0.22144575417041779,0.40199050307273865,-0.3317328691482544
0.22350823879241943,0.40373438596725464,-0.3254453241825104
0.2255627065896988,0.40547141432762146,-0.3191813826560974
0.22760924696922302,0.40720170736312866,-0.31294161081314087
0.22964869439601898,0.4089261293411255,-0.306723415851593
0.23167991638183594,0.4106437563896179,-0.3005302846431732
0.23370343446731567,0.41235458850860596,-0.29436060786247253
0.23479923605918884,0.4132319688796997,-0.28940749168395996
0.2328135073184967,0.41133949160575867,-0.28845396637916565
0.23082596063613892,0.4094451665878296,-0.2874990403652191
0.18546581268310547,0.3673616051673889,-0.4642254710197449
0.1876794546842575,0.3692411780357361,-0.4574335813522339
0.1898854374885559,0.3711138367652893,-0.4506676197052002
0.19208113849163055,0.3729783296585083,-0.4439297318458557
0.1942695826292038,0.3748359680175781,-0.4372176229953766
0.19644871354103088,0.37668636441230774,-0.43053126335144043
0.19862036406993866,0.37852993607521057,-0.42387017607688904
0.20078250765800476,0.38036561012268066,-0.417236864566803
0.20293653011322021,0.382194459438324,-0.41062840819358826
0.2050817608833313,0.38401588797569275,-0.40404704213142395
0.20721974968910217,0.38583093881607056,-0.3974885642528534
0.20934882760047913,0.38763856887817383,-0.39095714688301086
0.21146941184997559,0.3894389569759369,-0.38445138931274414
0.2135816514492035,0.3912324905395508,-0.37797069549560547
0.2156863808631897,0.3930191993713379,-0.3715149760246277
0.21778282523155212,0.3947991132736206,-0.36508384346961975
0.21987083554267883,0.3965721130371094,-0.3586764931678772
0.2219514101743698,0.3983384966850281,-0.3522936701774597
0.22402364015579224,0.4000978171825409,-0.3459366261959076
0.22608879208564758,0.4018510580062866,-0.3396020829677582
0.22814610600471497,0.40359777212142944,-0.33329078555107117
0.230195552110672,0.4053376019001007,-0.3270043730735779
0.2322363257408142,0.4070703089237213,-0.3207431435585022
0.2342691570520401,0.40879642963409424,-0.31450560688972473
0.23629480600357056,0.41051629185676575,-0.3082910180091858
0.23831363022327423,0.412229984998703,-0.30209898948669434
0.24032479524612427,0.413937509059906,-0.29592931270599365
0.24117803573608398,0.4146021008491516,-0.2912813723087311
0.2391970455646515,0.412711501121521,-0.2903297245502472
0.23721444606781006,0.41081929206848145,-0.28937703371047974
0.2352302074432373,0.40892571210861206,-0.2884235978126526
0.233243927359581,0.4070299565792084,-0.28746938705444336
0.23125626146793365,0.4051333963871002,-0.28651437163352966
0.19021500647068024,0.36716434359550476,-0.4725707769393921
