X,Y,Z
0.0678596943616867,0.5422501564025879,0.17634868621826172
0.06863993406295776,0.5426018834114075,0.17994506657123566
0.069419264793396,0.5429532527923584,0.18353566527366638
0.07019723951816559,0.5433039665222168,0.1871202290058136
0.07097366452217102,0.5436541438102722,0.19069723784923553
0.0717477947473526,0.5440031290054321,0.19426681101322174
0.07252165675163269,0.5443520545959473,0.19783137738704681
0.07329349219799042,0.544700026512146,0.20138812065124512
0.07406315207481384,0.5450469851493835,0.2049388885498047
0.07483275234699249,0.5453939437866211,0.2084828019142151
0.07559961080551147,0.5457397699356079,0.2120196521282196
0.07636561989784241,0.546085000038147,0.2155505269765854
0.0771312564611435,0.546430230140686,0.21907515823841095
0.07789435982704163,0.5467742681503296,0.22259420156478882
0.07865625619888306,0.5471177101135254,0.22610534727573395
0.07724958658218384,0.5460941791534424,0.17453260719776154
0.07802022993564606,0.5464418530464172,0.17812480032444
0.07878915965557098,0.5467889308929443,0.18170899152755737
0.07955648005008698,0.5471353530883789,0.18528695404529572
0.08032290637493134,0.5474811792373657,0.18885742127895355
0.08108723163604736,0.5478261113166809,0.1924213320016861
0.08185075223445892,0.548170804977417,0.1959799826145172
0.08261226117610931,0.5485143661499023,0.19953104853630066
0.08337239921092987,0.5488574504852295,0.20307528972625732
0.08413180708885193,0.5492002367973328,0.2066134512424469
0.08488921821117401,0.5495420694351196,0.2101445496082306
0.08564567565917969,0.5498833656311035,0.21367043256759644
0.08640043437480927,0.5502240061759949,0.21718859672546387
0.08715343475341797,0.5505638718605042,0.22070035338401794
0.08790582418441772,0.5509033203125,0.22420623898506165
0.08865649998188019,0.5512422323226929,0.22770541906356812
0.08940619230270386,0.5515806674957275,0.23119941353797913
0.09015363454818726,0.5519178509712219,0.23468543589115143
0.09090074896812439,0.5522550940513611,0.2381659597158432
0.09164577722549438,0.5525912642478943,0.24163946509361267
0.09238934516906738,0.552926778793335,0.24510642886161804
0.0931323915719986,0.5532621741294861,0.24856899678707123
0.09387358278036118,0.5535967350006104,0.25202393531799316
0.09461283683776855,0.5539302229881287,0.2554720342159271
0.09535179287195206,0.5542638301849365,0.25891461968421936
0.09608851373195648,0.5545963048934937,0.26235100626945496
0.09682480245828629,0.5549285411834717,0.2657817304134369
0.09755949676036835,0.5552601218223572,0.2692059576511383
0.09829262644052505,0.5555910468101501,0.2726234197616577
0.09902459383010864,0.5559213757514954,0.27603548765182495
0.09975484758615494,0.5562509298324585,0.27944090962409973
0.10048408061265945,0.5565800666809082,0.28284087777137756
0.10121294856071472,0.5569090843200684,0.28623512387275696
0.10193930566310883,0.557236909866333,0.2896227538585663
0.1026645228266716,0.5575641393661499,0.29300373792648315
0.10338884592056274,0.5578910112380981,0.2963792085647583
0.0858340710401535,0.5495762228965759,0.16913284361362457
0.08659552037715912,0.5499202609062195,0.17272421717643738
0.08735544979572296,0.550263524055481,0.17630884051322937
0.08811502158641815,0.5506066083908081,0.17988747358322144
0.088872030377388,0.5509486198425293,0.18345876038074493
0.08962826430797577,0.5512902140617371,0.18702475726604462
0.09038349986076355,0.5516315698623657,0.1905834823846817
0.09113597869873047,0.5519713163375854,0.19413423538208008
0.09188850224018097,0.552311360836029,0.19768008589744568
0.0926389992237091,0.5526504516601562,0.2012183666229248
0.09338800609111786,0.5529888272285461,0.2047513872385025
0.09413589537143707,0.5533267855644226,0.20827722549438477
0.09488191455602646,0.5536637306213379,0.21179595589637756
0.09562735259532928,0.5540005564689636,0.2153087705373764
0.09637009352445602,0.5543360710144043,0.21881407499313354
0.09711316227912903,0.5546717047691345,0.22231565415859222
0.09785403311252594,0.5550064444541931,0.22580869495868683
0.09859296679496765,0.5553402304649353,0.22929541766643524
0.09933118522167206,0.5556737184524536,0.23277580738067627
0.1000683531165123,0.5560067892074585,0.23625023663043976
0.10080406814813614,0.5563392043113708,0.239719420671463
0.10153846442699432,0.5566709637641907,0.2431814968585968
0.10227113217115402,0.5570019483566284,0.24663662910461426
0.10300278663635254,0.5573325157165527,0.25008583068847656
0.10373248904943466,0.5576621294021606,0.2535284161567688
0.10446173697710037,0.5579915642738342,0.25696638226509094
0.105189248919487,0.5583202838897705,0.26039713621139526
0.10591591894626617,0.5586485862731934,0.2638213336467743
0.10664060711860657,0.5589759945869446,0.2672392427921295
0.10736414045095444,0.559302806854248,0.27065175771713257
0.10808667540550232,0.5596292614936829,0.27405858039855957
0.10880855470895767,0.559955358505249,0.2774590253829956
0.1095280796289444,0.560280442237854,0.2808527946472168
0.11024624854326248,0.5606048703193665,0.2842400074005127
0.11096367985010147,0.560929000377655,0.2876223921775818
0.1116800382733345,0.5612525939941406,0.2909993827342987
0.11239461600780487,0.5615754723548889,0.2943689525127411
0.11310773342847824,0.5618976354598999,0.29773300886154175
0.11381997168064117,0.5622193217277527,0.3010907769203186
0.11453083902597427,0.5625404715538025,0.30444300174713135
0.11524086445569992,0.5628613233566284,0.30779021978378296
0.11594905704259872,0.5631813406944275,0.311130553483963
0.11665666103363037,0.5635009407997131,0.3144650161266327
0.11736252158880234,0.5638198256492615,0.3177935481071472
0.11806686967611313,0.5641380548477173,0.3211161196231842
0.11877092719078064,0.5644561052322388,0.32443445920944214
0.11947321891784668,0.5647733211517334,0.32774534821510315
0.12017376720905304,0.565089762210846,0.3310506045818329
0.12087404727935791,0.5654062032699585,0.3343505859375
0.12157236784696579,0.5657216906547546,0.3376445174217224
0.12227034568786621,0.5660369992256165,0.34093374013900757
0.12296643853187561,0.5663514733314514,0.34421664476394653
0.12366075813770294,0.5666651725769043,0.34749308228492737
0.12435512244701385,0.566978931427002,0.3507646918296814
0.12504751980304718,0.5672916769981384,0.35403022170066833
0.1257389783859253,0.5676040053367615,0.357291042804718
0.12642957270145416,0.5679160356521606,0.3605458438396454
0.12711815536022186,0.5682270526885986,0.36379408836364746
