X,Y,Z
-0.04920901358127594,0.4265541434288025,0.18819287419319153
-0.052651435136795044,0.4236772060394287,0.18807120621204376
-0.04774782061576843,0.4239839017391205,0.18156026303768158
-0.042284220457077026,0.4279576539993286,0.18932996690273285
-0.04472775757312775,0.42584553360939026,0.1900814175605774
-0.04820655286312103,0.42293620109558105,0.1899222433567047
-0.05169372260570526,0.42001935839653015,0.18976232409477234
-0.0462801456451416,0.4214087128639221,0.1749134361743927
-0.040815263986587524,0.4253949522972107,0.18271273374557495
-0.03538541495800018,0.42935559153556824,0.1904621720314026
-0.03684024512767792,0.4280042052268982,0.19208301603794098
-0.040301427245140076,0.4251040816307068,0.19192630052566528
-0.04377135634422302,0.422196626663208,0.19176915287971497
-0.047249242663383484,0.4192826747894287,0.19161173701286316
-0.050735726952552795,0.416361004114151,0.1914537250995636
-0.05423195660114288,0.413431853055954,0.19129541516304016
-0.04480631649494171,0.4188276529312134,0.16825072467327118
-0.039338789880275726,0.4228273630142212,0.17608121037483215
-0.03390677273273468,0.42680132389068604,0.1838618516921997
-0.028509020805358887,0.4307501018047333,0.19159317016601562
-0.02898775041103363,0.4301531910896301,0.19407550990581512
-0.032432928681373596,0.4272615313529968,0.19392134249210358
-0.03588494658470154,0.42436373233795166,0.19376711547374725
-0.0393453985452652,0.4214586913585663,0.19361218810081482
-0.04281364381313324,0.4185470938682556,0.19345733523368835
-0.046291470527648926,0.4156278371810913,0.19330176711082458
-0.04977796971797943,0.412700891494751,0.19314581155776978
-0.053271859884262085,0.40976807475090027,0.19298967719078064
-0.04333382844924927,0.4162370264530182,0.16156548261642456
-0.03786425292491913,0.4202498197555542,0.16942694783210754
-0.03242683410644531,0.4242389500141144,0.17724210023880005
-0.027025878429412842,0.42820149660110474,0.1850050985813141
-0.02165883779525757,0.4321390390396118,0.1927192211151123
-0.021173477172851562,0.43229201436042786,0.19605806469917297
-0.024600043892860413,0.4294102191925049,0.1959068477153778
-0.02803577482700348,0.4265207052230835,0.1957552134990692
-0.03147853910923004,0.4236251711845398,0.19560319185256958
-0.0349302738904953,0.4207223057746887,0.19545067846775055
-0.0383896678686142,0.41781312227249146,0.1952984631061554
-0.04185698926448822,0.4148968756198883,0.195145383477211
-0.045334577560424805,0.4119723439216614,0.1949918419122696
-0.04881903529167175,0.40904170274734497,0.1948382556438446
-0.05231201648712158,0.40610411763191223,0.19468407332897186
-0.041855841875076294,0.41364049911499023,0.15486404299736023
-0.03638371825218201,0.4176669716835022,0.1627577841281891
-0.03094613552093506,0.42166805267333984,0.1706015020608902
-0.025542370975017548,0.4256441593170166,0.17839600145816803
-0.020171627402305603,0.4295958876609802,0.18614327907562256
-0.014836475253105164,0.43352168798446655,0.19383931159973145
-0.01339559257030487,0.43442046642303467,0.19803167879581451
-0.016804471611976624,0.4315481185913086,0.19788336753845215
-0.020222052931785583,0.428668737411499,0.1977343112230301
-0.02364864945411682,0.4257816672325134,0.19758515059947968
-0.02708229422569275,0.42288869619369507,0.19743555784225464
-0.03052489459514618,0.41998833417892456,0.1972855031490326
-0.03397455811500549,0.4170815646648407,0.19713543355464935
-0.03743359446525574,0.41416728496551514,0.19698470830917358
-0.040901750326156616,0.4112451672554016,0.19683347642421722
-0.04437682032585144,0.40831711888313293,0.19668225944042206
-0.047860726714134216,0.4053816497325897,0.19653013348579407
-0.051353320479393005,0.4024391174316406,0.19637805223464966
-0.040373317897319794,0.41103678941726685,0.14814431965351105
-0.03489738702774048,0.415077805519104,0.15607155859470367
-0.02945788949728012,0.41909217834472656,0.16394653916358948
-0.024050451815128326,0.42308226227760315,0.17177359759807587
-0.018678665161132812,0.4270462691783905,0.1795496791601181
-0.013341329991817474,0.43098533153533936,0.1872769594192505
-0.008034870028495789,0.4349012076854706,0.19495843350887299
-0.005651727318763733,0.4365394711494446,0.1999969482421875
-0.009044334292411804,0.4336760938167572,0.19985070824623108
-0.01244419813156128,0.43080592155456543,0.19970467686653137
-0.0158526748418808,0.4279288947582245,0.19955824315547943
-0.019270509481430054,0.4250441789627075,0.19941119849681854
-0.022695139050483704,0.42215317487716675,0.1992640495300293
-0.026127755641937256,0.41925573348999023,0.19911658763885498
-0.02956882119178772,0.41635099053382874,0.19896858930587769
-0.03301890194416046,0.41343897581100464,0.19882017374038696
-0.036477431654930115,0.41051942110061646,0.19867143034934998
-0.039943382143974304,0.40759390592575073,0.1985226422548294
-0.043418288230895996,0.4046604633331299,0.198372945189476
-0.04690071940422058,0.40172117948532104,0.1982235610485077
-0.05039215087890625,0.3987739682197571,0.1980733573436737
-0.03888861835002899,0.4084256887435913,0.14140602946281433
-0.03341211378574371,0.41247934103012085,0.14936350286006927
-0.027969077229499817,0.41650763154029846,0.1572706401348114
-0.022558659315109253,0.42051199078559875,0.16513070464134216
-0.01718393713235855,0.4244896173477173,0.17293867468833923
-0.011843487620353699,0.4284421503543854,0.18069730699062347
-0.006537012755870819,0.43236953020095825,0.18840640783309937
-0.001262851059436798,0.4362727999687195,0.19606837630271912
0.002054870128631592,0.43864864110946655,0.2019522488117218
-0.0013201087713241577,0.43579477071762085,0.20180915296077728
-0.004703536629676819,0.4329335689544678,0.2016654908657074
-0.008094504475593567,0.43006590008735657,0.20152181386947632
-0.011493787169456482,0.42719119787216187,0.20137780904769897
-0.014902576804161072,0.42430853843688965,0.2012329399585724
-0.01831841468811035,0.42141973972320557,0.2010878324508667
-0.021742448210716248,0.41852420568466187,0.20094259083271027
-0.025174245238304138,0.41562217473983765,0.20079725980758667
-0.028613924980163574,0.41271334886550903,0.2006516456604004
-0.03206433355808258,0.4097956418991089,0.20050495862960815
-0.035520970821380615,0.40687233209609985,0.20035825669765472
-0.038986414670944214,0.403941810131073,0.20021124184131622
-0.04245959222316742,0.4010046422481537,0.20006419718265533
-0.0459417998790741,0.39805978536605835,0.199916273355484
-0.04943287372589111,0.3951074481010437,0.19976848363876343
-0.03740185499191284,0.40580663084983826,0.13464809954166412
-0.031920842826366425,0.4098750352859497,0.14263908565044403
-0.026475876569747925,0.41391679644584656,0.15057823061943054
-0.02106473594903946,0.4179333448410034,0.1584673970937729
-0.01568777859210968,0.4219245910644531,0.16630704700946808
-0.010343402624130249,0.4258914887905121,0.17409884929656982
-0.005034267902374268,0.42983222007751465,0.1818391978740692
0.00024236738681793213,0.4337487816810608,0.18953220546245575
0.00548475980758667,0.43764016032218933,0.1971757560968399
0.009727314114570618,0.4407494068145752,0.2038988173007965
0.006367862224578857,0.43790310621261597,0.20375801622867584
0.0030020475387573242,0.43505144119262695,0.20361748337745667
-0.00037269294261932373,0.4321923851966858,0.20347639918327332
-0.0037552565336227417,0.42932671308517456,0.20333455502986908
-0.007145538926124573,0.42645445466041565,0.2031925618648529
-0.01054506003856659,0.4235743284225464,0.20305058360099792
-0.013951376080513,0.42068830132484436,0.20290809869766235
-0.01736581325531006,0.417795330286026,0.20276544988155365
-0.02078917622566223,0.41489535570144653,0.20262181758880615
-0.024220630526542664,0.4119880199432373,0.20247815549373627
-0.02766108512878418,0.40907323360443115,0.2023341953754425
-0.03110867738723755,0.406152606010437,0.20219013094902039
-0.03456448018550873,0.40322446823120117,0.20204564929008484
-0.03802904486656189,0.4002894163131714,0.20190048217773438
-0.04150211811065674,0.39734700322151184,0.20175501704216003
-0.04498396813869476,0.39439696073532104,0.2016095221042633
-0.04847404360771179,0.39144018292427063,0.20146307349205017
-0.030429571866989136,0.40726134181022644,0.13589268922805786
-0.02497975528240204,0.411318302154541,0.14386650919914246
-0.019565090537071228,0.41534900665283203,0.15178866684436798
-0.014186039566993713,0.4193536639213562,0.1596597284078598
-0.008840575814247131,0.42333298921585083,0.1674809604883194
-0.0035292580723762512,0.4272869825363159,0.1752525418996811
0.001751035451889038,0.43121767044067383,0.1829780638217926
0.006995387375354767,0.4351220428943634,0.1906520575284958
0.01220904290676117,0.43900299072265625,0.1982797533273697
0.01736411452293396,0.4428398013114929,0.20583641529083252
0.014022678136825562,0.44000357389450073,0.20569869875907898
0.01067131757736206,0.43715912103652954,0.2055600881576538
0.007314302027225494,0.4343097507953644,0.2054215669631958
0.003949105739593506,0.43145355582237244,0.20528292655944824
0.0005754977464675903,0.4285898804664612,0.20514367520809174
-0.0028065145015716553,0.42571961879730225,0.2050040066242218
-0.006196558475494385,0.4228421449661255,0.2048640102148056
-0.009594500064849854,0.4199579060077667,0.20472371578216553
-0.012999862432479858,0.4170677065849304,0.20458337664604187
-0.01641438901424408,0.41416943073272705,0.2044421136379242
-0.019836142659187317,0.41126513481140137,0.20430117845535278
